year,month,day,pna_index_cdas
1971,3,20,-0.4860000014305115
1971,3,21,-0.628000020980835
1971,3,22,-0.5080000162124634
1971,3,23,-0.2759999930858612
1971,3,24,-0.12099999934434891
1971,3,25,-0.17900000512599945
1971,3,26,-0.32199999690055847
1971,3,27,-0.27399998903274536
1971,3,28,-0.07000000029802322
1971,3,29,-0.41200000047683716
1971,3,30,-0.6039999723434448
1971,3,31,-0.4169999957084656
1971,4,1,-0.3240000009536743
1971,4,2,-0.34299999475479126
1971,4,3,0.01899999938905239
1971,4,4,0.23100000619888306
1971,4,5,0.24699999392032623
1971,4,6,0.335999995470047
1971,4,7,0.210999995470047
1971,4,8,0.050999999046325684
1971,4,9,-0.11900000274181366
1971,4,10,-0.13199999928474426
1971,4,11,-0.2070000022649765
1971,4,12,-0.1589999943971634
1971,4,13,0.23800000548362732
1971,4,14,0.4790000021457672
1971,4,15,0.5569999814033508
1971,4,16,0.6869999766349792
1971,4,17,0.49000000953674316
1971,4,18,0.6909999847412109
1971,4,19,1.0850000381469727
1971,4,20,1.190999984741211
1971,4,21,1.3819999694824219
1971,4,22,1.2619999647140503
1971,4,23,0.9309999942779541
1971,4,24,0.699999988079071
1971,4,25,0.492000013589859
1971,4,26,0.06300000101327896
1971,4,27,-0.2770000100135803
1971,4,28,-0.47099998593330383
1971,4,29,-0.5230000019073486
1971,4,30,-0.3580000102519989
1971,5,1,0.03999999910593033
1971,5,2,0.4259999990463257
1971,5,3,0.6790000200271606
1971,5,4,0.6840000152587891
1971,5,5,0.953000009059906
1971,5,6,1.2309999465942383
1971,5,7,0.7279999852180481
1971,5,8,0.25
1971,5,9,0.3619999885559082
1971,5,10,0.5709999799728394
1971,5,11,1.00600004196167
1971,5,12,1.4190000295639038
1971,5,13,1.5190000534057617
1971,5,14,1.0290000438690186
1971,5,15,0.6639999747276306
1971,5,16,0.7350000143051147
1971,5,17,0.8029999732971191
1971,5,18,0.5899999737739563
1971,5,19,0.4320000112056732
1971,5,20,0.41499999165534973
1971,5,21,0.2590000033378601
1971,5,22,-0.052000001072883606
1971,5,23,-0.04800000041723251
1971,5,24,0.13300000131130219
1971,5,25,0.2939999997615814
1971,5,26,0.14000000059604645
1971,5,27,0.2460000067949295
1971,5,28,0.11100000143051147
1971,5,29,-0.2639999985694885
1971,5,30,-0.09600000083446503
1971,5,31,-0.03200000151991844
1971,6,1,-0.19599999487400055
1971,6,2,-0.4189999997615814
1971,6,3,0.08699999749660492
1971,6,4,0.47699999809265137
1971,6,5,1.1130000352859497
1971,6,6,1.4040000438690186
1971,6,7,1.1660000085830688
1971,6,8,0.8619999885559082
1971,6,9,0.4259999990463257
1971,6,10,0.07000000029802322
1971,6,11,0.09300000220537186
1971,6,12,0.5360000133514404
1971,6,13,0.7680000066757202
1971,6,14,0.8820000290870667
1971,6,15,0.44999998807907104
1971,6,16,-0.05400000140070915
1971,6,17,-0.7319999933242798
1971,6,18,-0.9929999709129333
1971,6,19,-0.7950000166893005
1971,6,20,-0.33399999141693115
1971,6,21,0.13099999725818634
1971,6,22,0.597000002861023
1971,6,23,0.9340000152587891
1971,6,24,0.8450000286102295
1971,6,25,0.5249999761581421
1971,6,26,-0.03099999949336052
1971,6,27,-0.4300000071525574
1971,6,28,-0.8889999985694885
1971,6,29,-1.218999981880188
1971,6,30,-0.7739999890327454
1971,7,1,-0.4000000059604645
1971,7,2,-0.028999999165534973
1971,7,3,-0.20900000631809235
1971,7,4,-0.5820000171661377
1971,7,5,-0.8429999947547913
1971,7,6,-1.0820000171661377
1971,7,7,-0.8320000171661377
1971,7,8,-0.5709999799728394
1971,7,9,-0.5270000100135803
1971,7,10,-0.8149999976158142
1971,7,11,-1.3869999647140503
1971,7,12,-1.7669999599456787
1971,7,13,-1.5440000295639038
1971,7,14,-2.009000062942505
1971,7,15,-2.052000045776367
1971,7,16,-1.8509999513626099
1971,7,17,-1.6430000066757202
1971,7,18,-1.1490000486373901
1971,7,19,-0.8960000276565552
1971,7,20,-0.3580000102519989
1971,7,21,0.0020000000949949026
1971,7,22,0.3160000145435333
1971,7,23,0.40400001406669617
1971,7,24,-0.1809999942779541
1971,7,25,-0.4620000123977661
1971,7,26,-0.33500000834465027
1971,7,27,-0.14000000059604645
1971,7,28,-0.3009999990463257
1971,7,29,-0.5400000214576721
1971,7,30,-0.5320000052452087
1971,7,31,-0.36399999260902405
1971,8,1,-0.3400000035762787
1971,8,2,-0.699999988079071
1971,8,3,-0.8379999995231628
1971,8,4,-0.9190000295639038
1971,8,5,-1.1799999475479126
1971,8,6,-1.5850000381469727
1971,8,7,-1.6349999904632568
1971,8,8,-1.371999979019165
1971,8,9,-0.9449999928474426
1971,8,10,-0.28299999237060547
1971,8,11,0.04100000113248825
1971,8,12,0.22300000488758087
1971,8,13,0.08500000089406967
1971,8,14,-0.23100000619888306
1971,8,15,-0.4259999990463257
1971,8,16,-0.3659999966621399
1971,8,17,-0.164000004529953
1971,8,18,-0.05700000002980232
1971,8,19,0.03700000047683716
1971,8,20,0.18199999630451202
1971,8,21,-0.014000000432133675
1971,8,22,-0.32499998807907104
1971,8,23,-0.7289999723434448
1971,8,24,-0.7480000257492065
1971,8,25,-0.6029999852180481
1971,8,26,-0.4320000112056732
1971,8,27,-0.289000004529953
1971,8,28,-0.02800000086426735
1971,8,29,0.4269999861717224
1971,8,30,0.7770000100135803
1971,8,31,0.9330000281333923
1971,9,1,1.062000036239624
1971,9,2,1.149999976158142
1971,9,3,0.9210000038146973
1971,9,4,0.8130000233650208
1971,9,5,0.2720000147819519
1971,9,6,0.12099999934434891
1971,9,7,0.25099998712539673
1971,9,8,-0.006000000052154064
1971,9,9,-0.22100000083446503
1971,9,10,-0.19200000166893005
1971,9,11,-0.08100000023841858
1971,9,12,-0.12200000137090683
1971,9,13,-0.27000001072883606
1971,9,14,-0.453000009059906
1971,9,15,-0.5709999799728394
1971,9,16,-0.10300000011920929
1971,9,17,-0.14900000393390656
1971,9,18,-0.08799999952316284
1971,9,19,0.20800000429153442
1971,9,20,0.20000000298023224
1971,9,21,0.49399998784065247
1971,9,22,1.0740000009536743
1971,9,23,1.437999963760376
1971,9,24,1.2510000467300415
1971,9,25,0.746999979019165
1971,9,26,0.21699999272823334
1971,9,27,0.07800000160932541
1971,9,28,0.1889999955892563
1971,9,29,0.6050000190734863
1971,9,30,0.4779999852180481
1971,10,1,-0.9789999723434448
1971,10,2,-0.5109999775886536
1971,10,3,-0.0820000022649765
1971,10,4,0.11500000208616257
1971,10,5,0.5680000185966492
1971,10,6,1.1380000114440918
1971,10,7,1.2929999828338623
1971,10,8,1.2910000085830688
1971,10,9,0.9810000061988831
1971,10,10,1.0210000276565552
1971,10,11,0.5450000166893005
1971,10,12,-0.20000000298023224
1971,10,13,-1.0670000314712524
1971,10,14,-1.3109999895095825
1971,10,15,-1.281999945640564
1971,10,16,-1.2790000438690186
1971,10,17,-1.475000023841858
1971,10,18,-1.2979999780654907
1971,10,19,-1.059999942779541
1971,10,20,-0.9150000214576721
1971,10,21,-0.8190000057220459
1971,10,22,-0.5509999990463257
1971,10,23,-0.45100000500679016
1971,10,24,-0.6570000052452087
1971,10,25,-0.9559999704360962
1971,10,26,-1.1490000486373901
1971,10,27,-1.055999994277954
1971,10,28,-1.2139999866485596
1971,10,29,-1.6430000066757202
1971,10,30,-1.7999999523162842
1971,10,31,-1.9320000410079956
1971,11,1,-1.9170000553131104
1971,11,2,-1.684000015258789
1971,11,3,-1.4179999828338623
1971,11,4,-1.1720000505447388
1971,11,5,-1.0859999656677246
1971,11,6,-1.0720000267028809
1971,11,7,-0.8320000171661377
1971,11,8,-0.753000020980835
1971,11,9,-0.5379999876022339
1971,11,10,0.050999999046325684
1971,11,11,0.5170000195503235
1971,11,12,0.5490000247955322
1971,11,13,0.6019999980926514
1971,11,14,0.5320000052452087
1971,11,15,0.41600000858306885
1971,11,16,0.3440000116825104
1971,11,17,0.3089999854564667
1971,11,18,0.4180000126361847
1971,11,19,0.2549999952316284
1971,11,20,0.29899999499320984
1971,11,21,0.3889999985694885
1971,11,22,0.4490000009536743
1971,11,23,0.37299999594688416
1971,11,24,0.19599999487400055
1971,11,25,-0.01899999938905239
1971,11,26,-0.06300000101327896
1971,11,27,-0.09000000357627869
1971,11,28,-0.2329999953508377
1971,11,29,-0.3089999854564667
1971,11,30,-0.10999999940395355
1971,12,1,-0.09099999815225601
1971,12,2,-0.050999999046325684
1971,12,3,-0.06599999964237213
1971,12,4,0.04600000008940697
1971,12,5,0.028999999165534973
1971,12,6,-0.34299999475479126
1971,12,7,-0.5889999866485596
1971,12,8,-0.9340000152587891
1971,12,9,-1.4509999752044678
1971,12,10,-1.4579999446868896
1971,12,11,-1.4500000476837158
1971,12,12,-1.184000015258789
1971,12,13,-0.9300000071525574
1971,12,14,-1.097000002861023
1971,12,15,-0.9700000286102295
1971,12,16,-1.0820000171661377
1971,12,17,-0.8080000281333923
1971,12,18,-0.9409999847412109
1971,12,19,-1.5019999742507935
1971,12,20,-1.8350000381469727
1971,12,21,-1.8359999656677246
1971,12,22,-1.5
1971,12,23,-1.24399995803833
1971,12,24,-1.0420000553131104
1971,12,25,-0.7590000033378601
1971,12,26,-0.699999988079071
1971,12,27,-0.550000011920929
1971,12,28,-0.24300000071525574
1971,12,29,0.21899999678134918
1971,12,30,0.4189999997615814
1971,12,31,0.27799999713897705
1972,1,1,-0.08500000089406967
1972,1,2,-0.4410000145435333
1972,1,3,-0.38999998569488525
1972,1,4,-0.7200000286102295
1972,1,5,-0.7509999871253967
1972,1,6,-0.8970000147819519
1972,1,7,-1.0770000219345093
1972,1,8,-1.1859999895095825
1972,1,9,-1.1759999990463257
1972,1,10,-1.0779999494552612
1972,1,11,-1.1540000438690186
1972,1,12,-1.1649999618530273
1972,1,13,-0.9440000057220459
1972,1,14,-0.5680000185966492
1972,1,15,-0.3240000009536743
1972,1,16,-0.5740000009536743
1972,1,17,-0.718999981880188
1972,1,18,-0.7829999923706055
1972,1,19,-0.7960000038146973
1972,1,20,-0.5019999742507935
1972,1,21,-0.5450000166893005
1972,1,22,-0.8830000162124634
1972,1,23,-1.1480000019073486
1972,1,24,-1.1690000295639038
1972,1,25,-1.0520000457763672
1972,1,26,-1.0880000591278076
1972,1,27,-0.8889999985694885
1972,1,28,-0.7689999938011169
1972,1,29,-0.47999998927116394
1972,1,30,-0.6179999709129333
1972,1,31,-0.8450000286102295
1972,2,1,-1.0080000162124634
1972,2,2,-1.097000002861023
1972,2,3,-0.9160000085830688
1972,2,4,-0.7900000214576721
1972,2,5,-0.8069999814033508
1972,2,6,-0.5899999737739563
1972,2,7,-0.16599999368190765
1972,2,8,0.07500000298023224
1972,2,9,-0.06300000101327896
1972,2,10,-0.4620000123977661
1972,2,11,-0.7940000295639038
1972,2,12,-0.6320000290870667
1972,2,13,-0.38999998569488525
1972,2,14,-0.550000011920929
1972,2,15,-0.6660000085830688
1972,2,16,-0.6779999732971191
1972,2,17,-0.7039999961853027
1972,2,18,-0.6380000114440918
1972,2,19,-0.47200000286102295
1972,2,20,-0.296999990940094
1972,2,21,-0.3709999918937683
1972,2,22,-0.4169999957084656
1972,2,23,-0.42899999022483826
1972,2,24,-0.8659999966621399
1972,2,25,-1.0540000200271606
1972,2,26,-1.0670000314712524
1972,2,27,-1.0740000009536743
1972,2,28,-0.8849999904632568
1972,2,29,-0.8059999942779541
1972,3,1,-0.609000027179718
1972,3,2,-0.38999998569488525
1972,3,3,-0.3009999990463257
1972,3,4,-0.21899999678134918
1972,3,5,-0.13099999725818634
1972,3,6,-0.2919999957084656
1972,3,7,-0.3619999885559082
1972,3,8,-0.17399999499320984
1972,3,9,0.17299999296665192
1972,3,10,0.5680000185966492
1972,3,11,0.7419999837875366
1972,3,12,1.0740000009536743
1972,3,13,1.1490000486373901
1972,3,14,0.9940000176429749
1972,3,15,1.0779999494552612
1972,3,16,1.1009999513626099
1972,3,17,1.062000036239624
1972,3,18,1.0119999647140503
1972,3,19,0.8840000033378601
1972,3,20,0.7850000262260437
1972,3,21,0.5019999742507935
1972,3,22,0.3449999988079071
1972,3,23,0.4729999899864197
1972,3,24,0.37299999594688416
1972,3,25,0.032999999821186066
1972,3,26,-0.2750000059604645
1972,3,27,-0.4180000126361847
1972,3,28,-0.4169999957084656
1972,3,29,-0.3449999988079071
1972,3,30,-0.414000004529953
1972,3,31,-0.4690000116825104
1972,4,1,-0.6850000023841858
1972,4,2,-1.1490000486373901
1972,4,3,-1.4129999876022339
1972,4,4,-1.6430000066757202
1972,4,5,-1.277999997138977
1972,4,6,-0.6949999928474426
1972,4,7,-0.5049999952316284
1972,4,8,-0.4749999940395355
1972,4,9,-0.5370000004768372
1972,4,10,-0.7839999794960022
1972,4,11,-0.8679999709129333
1972,4,12,-0.824999988079071
1972,4,13,-0.722000002861023
1972,4,14,-0.8050000071525574
1972,4,15,-1.1829999685287476
1972,4,16,-1.440999984741211
1972,4,17,-1.555999994277954
1972,4,18,-1.5800000429153442
1972,4,19,-1.7419999837875366
1972,4,20,-1.9149999618530273
1972,4,21,-1.7200000286102295
1972,4,22,-1.496999979019165
1972,4,23,-1.184999942779541
1972,4,24,-0.6819999814033508
1972,4,25,-0.3610000014305115
1972,4,26,0.09399999678134918
1972,4,27,0.4059999883174896
1972,4,28,0.3869999945163727
1972,4,29,0.08699999749660492
1972,4,30,-0.210999995470047
1972,5,1,-0.38199999928474426
1972,5,2,-0.14000000059604645
1972,5,3,0.0860000029206276
1972,5,4,0.1899999976158142
1972,5,5,0.3840000033378601
1972,5,6,0.23800000548362732
1972,5,7,-0.10000000149011612
1972,5,8,-0.03099999949336052
1972,5,9,0.164000004529953
1972,5,10,-0.07400000095367432
1972,5,11,-0.25200000405311584
1972,5,12,-0.21899999678134918
1972,5,13,-0.008999999612569809
1972,5,14,0.04899999871850014
1972,5,15,-0.003000000026077032
1972,5,16,-0.16300000250339508
1972,5,17,-0.10499999672174454
1972,5,18,0.14499999582767487
1972,5,19,0.47200000286102295
1972,5,20,0.43700000643730164
1972,5,21,0.04600000008940697
1972,5,22,-0.3109999895095825
1972,5,23,-0.5899999737739563
1972,5,24,-0.35499998927116394
1972,5,25,0.05299999937415123
1972,5,26,0.2750000059604645
1972,5,27,0.7369999885559082
1972,5,28,0.7770000100135803
1972,5,29,0.5680000185966492
1972,5,30,0.2540000081062317
1972,5,31,-0.24899999797344208
1972,6,1,-1.3730000257492065
1972,6,2,-2.315000057220459
1972,6,3,-2.3499999046325684
1972,6,4,-1.8730000257492065
1972,6,5,-1.2690000534057617
1972,6,6,-0.9330000281333923
1972,6,7,-0.6959999799728394
1972,6,8,-0.3919999897480011
1972,6,9,-0.07800000160932541
1972,6,10,0.16200000047683716
1972,6,11,0.46399998664855957
1972,6,12,0.7059999704360962
1972,6,13,0.7009999752044678
1972,6,14,0.9700000286102295
1972,6,15,1.1180000305175781
1972,6,16,0.9419999718666077
1972,6,17,0.6779999732971191
1972,6,18,0.5460000038146973
1972,6,19,0.5080000162124634
1972,6,20,0.4390000104904175
1972,6,21,0.35100001096725464
1972,6,22,0.19200000166893005
1972,6,23,0.6140000224113464
1972,6,24,1.0800000429153442
1972,6,25,0.9430000185966492
1972,6,26,0.42800000309944153
1972,6,27,-0.004000000189989805
1972,6,28,-0.3619999885559082
1972,6,29,-0.5619999766349792
1972,6,30,-0.972000002861023
1972,7,1,-1.2610000371932983
1972,7,2,-0.4300000071525574
1972,7,3,0.24300000071525574
1972,7,4,0.902999997138977
1972,7,5,0.8799999952316284
1972,7,6,0.11400000005960464
1972,7,7,0.5830000042915344
1972,7,8,0.3449999988079071
1972,7,9,0.2809999883174896
1972,7,10,0.8450000286102295
1972,7,11,1.2070000171661377
1972,7,12,1.069000005722046
1972,7,13,0.35100001096725464
1972,7,14,-0.4650000035762787
1972,7,15,-1.2100000381469727
1972,7,16,-1.281999945640564
1972,7,17,-1.6950000524520874
1972,7,18,-2.1640000343322754
1972,7,19,-2.7360000610351562
1972,7,20,-3.1019999980926514
1972,7,21,-2.746999979019165
1972,7,22,-1.8799999952316284
1972,7,23,-1.5130000114440918
1972,7,24,-1.149999976158142
1972,7,25,-0.4959999918937683
1972,7,26,0.5860000252723694
1972,7,27,1.1660000085830688
1972,7,28,1.0080000162124634
1972,7,29,0.6240000128746033
1972,7,30,0.4099999964237213
1972,7,31,0.7400000095367432
1972,8,1,1.3580000400543213
1972,8,2,1.1699999570846558
1972,8,3,0.527999997138977
1972,8,4,-0.1809999942779541
1972,8,5,-0.23499999940395355
1972,8,6,-0.25600001215934753
1972,8,7,-0.3610000014305115
1972,8,8,-0.6650000214576721
1972,8,9,-0.6370000243186951
1972,8,10,-0.746999979019165
1972,8,11,-0.7400000095367432
1972,8,12,-0.7720000147819519
1972,8,13,-0.7049999833106995
1972,8,14,-0.593999981880188
1972,8,15,-0.4359999895095825
1972,8,16,-0.25699999928474426
1972,8,17,-0.07199999690055847
1972,8,18,0.164000004529953
1972,8,19,-0.15199999511241913
1972,8,20,0.014999999664723873
1972,8,21,0.2460000067949295
1972,8,22,0.5019999742507935
1972,8,23,0.593999981880188
1972,8,24,0.4880000054836273
1972,8,25,0.5529999732971191
1972,8,26,0.5849999785423279
1972,8,27,0.35600000619888306
1972,8,28,0.17399999499320984
1972,8,29,-0.004999999888241291
1972,8,30,-0.07999999821186066
1972,8,31,-0.38999998569488525
1972,9,1,-0.4950000047683716
1972,9,2,-0.12700000405311584
1972,9,3,0.7590000033378601
1972,9,4,1.1449999809265137
1972,9,5,1.003000020980835
1972,9,6,1.1629999876022339
1972,9,7,1.3359999656677246
1972,9,8,1.2289999723434448
1972,9,9,0.7829999923706055
1972,9,10,0.30799999833106995
1972,9,11,0.15199999511241913
1972,9,12,0.3089999854564667
1972,9,13,0.029999999329447746
1972,9,14,-0.30799999833106995
1972,9,15,-0.7870000004768372
1972,9,16,-0.7689999938011169
1972,9,17,-0.4659999907016754
1972,9,18,0.20600000023841858
1972,9,19,0.8289999961853027
1972,9,20,1.2489999532699585
1972,9,21,1.1490000486373901
1972,9,22,0.7080000042915344
1972,9,23,0.34200000762939453
1972,9,24,-0.14499999582767487
1972,9,25,-0.13899999856948853
1972,9,26,-0.7099999785423279
1972,9,27,-1.7070000171661377
1972,9,28,-1.4179999828338623
1972,9,29,-0.9589999914169312
1972,9,30,-0.8920000195503235
1972,10,1,0.6579999923706055
1972,10,2,1.2740000486373901
1972,10,3,0.5199999809265137
1972,10,4,-0.2370000034570694
1972,10,5,-0.47999998927116394
1972,10,6,-1.0299999713897705
1972,10,7,-1.531999945640564
1972,10,8,-1.3519999980926514
1972,10,9,-1.4179999828338623
1972,10,10,-1.4119999408721924
1972,10,11,-1.2949999570846558
1972,10,12,-1.2120000123977661
1972,10,13,-1.1549999713897705
1972,10,14,-0.7009999752044678
1972,10,15,-0.257999986410141
1972,10,16,-0.23600000143051147
1972,10,17,-0.24899999797344208
1972,10,18,-0.14900000393390656
1972,10,19,-0.24699999392032623
1972,10,20,-0.3580000102519989
1972,10,21,-0.47600001096725464
1972,10,22,-0.5920000076293945
1972,10,23,-0.8069999814033508
1972,10,24,-0.8650000095367432
1972,10,25,-1.125
1972,10,26,-1.1490000486373901
1972,10,27,-1.1460000276565552
1972,10,28,-1.0190000534057617
1972,10,29,-0.5350000262260437
1972,10,30,-0.13699999451637268
1972,10,31,0.27399998903274536
1972,11,1,0.18000000715255737
1972,11,2,0.12600000202655792
1972,11,3,0.057999998331069946
1972,11,4,0.22599999606609344
1972,11,5,0.1120000034570694
1972,11,6,-0.0949999988079071
1972,11,7,-0.08699999749660492
1972,11,8,0.01600000075995922
1972,11,9,0.010999999940395355
1972,11,10,0.07199999690055847
1972,11,11,0.22300000488758087
1972,11,12,0.24199999868869781
1972,11,13,0.2840000092983246
1972,11,14,0.3199999928474426
1972,11,15,0.36399999260902405
1972,11,16,0.46000000834465027
1972,11,17,0.4449999928474426
1972,11,18,0.32199999690055847
1972,11,19,0.25600001215934753
1972,11,20,0.4560000002384186
1972,11,21,0.7879999876022339
1972,11,22,1.128999948501587
1972,11,23,1.0679999589920044
1972,11,24,0.9100000262260437
1972,11,25,0.8080000281333923
1972,11,26,0.4320000112056732
1972,11,27,0.06599999964237213
1972,11,28,-0.2759999930858612
1972,11,29,-0.656000018119812
1972,11,30,-0.6980000138282776
1972,12,1,-0.40799999237060547
1972,12,2,-0.6029999852180481
1972,12,3,-0.7599999904632568
1972,12,4,-0.699999988079071
1972,12,5,-1.1449999809265137
1972,12,6,-1.4570000171661377
1972,12,7,-1.7450000047683716
1972,12,8,-1.8270000219345093
1972,12,9,-1.7630000114440918
1972,12,10,-1.6629999876022339
1972,12,11,-1.5609999895095825
1972,12,12,-1.7259999513626099
1972,12,13,-1.7089999914169312
1972,12,14,-1.2039999961853027
1972,12,15,-0.38100001215934753
1972,12,16,0.4320000112056732
1972,12,17,0.8069999814033508
1972,12,18,0.7279999852180481
1972,12,19,0.7139999866485596
1972,12,20,0.9750000238418579
1972,12,21,1.1119999885559082
1972,12,22,0.9100000262260437
1972,12,23,0.6010000109672546
1972,12,24,0.36800000071525574
1972,12,25,0.46399998664855957
1972,12,26,0.5509999990463257
1972,12,27,0.4659999907016754
1972,12,28,0.2919999957084656
1972,12,29,0.09099999815225601
1972,12,30,-0.21400000154972076
1972,12,31,-0.1289999932050705
1973,1,1,-0.34200000762939453
1973,1,2,-0.7080000042915344
1973,1,3,-0.9789999723434448
1973,1,4,-0.847000002861023
1973,1,5,-0.3019999861717224
1973,1,6,0.08100000023841858
1973,1,7,0.4129999876022339
1973,1,8,0.32600000500679016
1973,1,9,0.2240000069141388
1973,1,10,0.4169999957084656
1973,1,11,0.6309999823570251
1973,1,12,0.6060000061988831
1973,1,13,0.49300000071525574
1973,1,14,0.46700000762939453
1973,1,15,0.23399999737739563
1973,1,16,-0.15700000524520874
1973,1,17,-0.35100001096725464
1973,1,18,-0.3490000069141388
1973,1,19,-0.12200000137090683
1973,1,20,0.19599999487400055
1973,1,21,0.07999999821186066
1973,1,22,0.22300000488758087
1973,1,23,0.17000000178813934
1973,1,24,-0.12300000339746475
1973,1,25,-0.5730000138282776
1973,1,26,-0.7910000085830688
1973,1,27,-0.4560000002384186
1973,1,28,-0.1120000034570694
1973,1,29,-0.07000000029802322
1973,1,30,-0.029999999329447746
1973,1,31,0.1679999977350235
1973,2,1,0.30399999022483826
1973,2,2,0.16099999845027924
1973,2,3,0.2290000021457672
1973,2,4,0.29499998688697815
1973,2,5,0.17900000512599945
1973,2,6,-0.004000000189989805
1973,2,7,-0.09700000286102295
1973,2,8,0.15399999916553497
1973,2,9,0.3490000069141388
1973,2,10,0.16599999368190765
1973,2,11,-0.11599999666213989
1973,2,12,-0.20900000631809235
1973,2,13,0.2199999988079071
1973,2,14,0.42100000381469727
1973,2,15,0.7900000214576721
1973,2,16,0.996999979019165
1973,2,17,0.8429999947547913
1973,2,18,0.41200000047683716
1973,2,19,0.06199999898672104
1973,2,20,-0.01899999938905239
1973,2,21,-0.08399999886751175
1973,2,22,0.041999999433755875
1973,2,23,0.03999999910593033
1973,2,24,-0.003000000026077032
1973,2,25,0.09000000357627869
1973,2,26,0.40299999713897705
1973,2,27,0.5979999899864197
1973,2,28,0.4909999966621399
1973,3,1,0.4970000088214874
1973,3,2,0.4970000088214874
1973,3,3,0.49000000953674316
1973,3,4,0.4650000035762787
1973,3,5,0.5080000162124634
1973,3,6,0.5649999976158142
1973,3,7,0.5569999814033508
1973,3,8,0.5640000104904175
1973,3,9,0.44699999690055847
1973,3,10,0.29600000381469727
1973,3,11,0.10700000077486038
1973,3,12,-0.24500000476837158
1973,3,13,-0.39399999380111694
1973,3,14,-0.19599999487400055
1973,3,15,-0.27799999713897705
1973,3,16,-0.20499999821186066
1973,3,17,-0.02199999988079071
1973,3,18,0.3619999885559082
1973,3,19,0.6119999885559082
1973,3,20,0.9430000185966492
1973,3,21,1.0149999856948853
1973,3,22,0.9959999918937683
1973,3,23,1.062000036239624
1973,3,24,1.0180000066757202
1973,3,25,0.8999999761581421
1973,3,26,0.6140000224113464
1973,3,27,0.5799999833106995
1973,3,28,0.9200000166893005
1973,3,29,1.1970000267028809
1973,3,30,1.1759999990463257
1973,3,31,0.8679999709129333
1973,4,1,0.746999979019165
1973,4,2,0.7749999761581421
1973,4,3,0.7200000286102295
1973,4,4,0.6340000033378601
1973,4,5,0.2150000035762787
1973,4,6,0.01600000075995922
1973,4,7,0.3319999873638153
1973,4,8,0.6140000224113464
1973,4,9,0.40400001406669617
1973,4,10,0.20000000298023224
1973,4,11,0.11100000143051147
1973,4,12,0.057999998331069946
1973,4,13,-0.07599999755620956
1973,4,14,-0.16099999845027924
1973,4,15,-0.19599999487400055
1973,4,16,-0.3059999942779541
1973,4,17,-0.48500001430511475
1973,4,18,-0.42800000309944153
1973,4,19,0.06800000369548798
1973,4,20,0.46700000762939453
1973,4,21,0.06199999898672104
1973,4,22,-0.699999988079071
1973,4,23,-0.8080000281333923
1973,4,24,-0.3160000145435333
1973,4,25,0.1720000058412552
1973,4,26,0.5619999766349792
1973,4,27,0.4650000035762787
1973,4,28,0.25699999928474426
1973,4,29,0.29100000858306885
1973,4,30,0.574999988079071
1973,5,1,0.824999988079071
1973,5,2,0.7149999737739563
1973,5,3,0.6039999723434448
1973,5,4,0.7350000143051147
1973,5,5,0.414000004529953
1973,5,6,-0.0729999989271164
1973,5,7,-0.3540000021457672
1973,5,8,-0.7760000228881836
1973,5,9,-0.8759999871253967
1973,5,10,-0.38999998569488525
1973,5,11,0.17499999701976776
1973,5,12,0.5419999957084656
1973,5,13,0.7670000195503235
1973,5,14,0.9649999737739563
1973,5,15,1.0759999752044678
1973,5,16,1.1019999980926514
1973,5,17,1.031999945640564
1973,5,18,0.6729999780654907
1973,5,19,0.3230000138282776
1973,5,20,0.31299999356269836
1973,5,21,0.6010000109672546
1973,5,22,0.4880000054836273
1973,5,23,0.4189999997615814
1973,5,24,0.460999995470047
1973,5,25,0.6589999794960022
1973,5,26,0.6290000081062317
1973,5,27,0.984000027179718
1973,5,28,1.246999979019165
1973,5,29,1.1740000247955322
1973,5,30,0.7710000276565552
1973,5,31,0.6740000247955322
1973,6,1,0.6439999938011169
1973,6,2,0.49799999594688416
1973,6,3,0.41200000047683716
1973,6,4,0.45100000500679016
1973,6,5,0.8650000095367432
1973,6,6,0.9940000176429749
1973,6,7,0.5440000295639038
1973,6,8,0.29499998688697815
1973,6,9,-0.01899999938905239
1973,6,10,-0.004999999888241291
1973,6,11,0.2619999945163727
1973,6,12,0.7229999899864197
1973,6,13,1.121999979019165
1973,6,14,1.1160000562667847
1973,6,15,0.8600000143051147
1973,6,16,0.40700000524520874
1973,6,17,0.06700000166893005
1973,6,18,0.0
1973,6,19,0.2240000069141388
1973,6,20,0.4560000002384186
1973,6,21,0.6100000143051147
1973,6,22,0.6610000133514404
1973,6,23,0.8360000252723694
1973,6,24,0.8880000114440918
1973,6,25,1.2319999933242798
1973,6,26,0.6320000290870667
1973,6,27,0.503000020980835
1973,6,28,0.5350000262260437
1973,6,29,0.5860000252723694
1973,6,30,0.656000018119812
1973,7,1,0.5289999842643738
1973,7,2,0.5410000085830688
1973,7,3,0.4560000002384186
1973,7,4,0.5989999771118164
1973,7,5,0.23999999463558197
1973,7,6,-0.40700000524520874
1973,7,7,-0.3409999907016754
1973,7,8,0.19499999284744263
1973,7,9,-0.04600000008940697
1973,7,10,-0.5460000038146973
1973,7,11,-0.7409999966621399
1973,7,12,-0.8730000257492065
1973,7,13,-1.1640000343322754
1973,7,14,-1.4190000295639038
1973,7,15,-1.5140000581741333
1973,7,16,-1.5540000200271606
1973,7,17,-1.347000002861023
1973,7,18,-0.328000009059906
